,file,cel,cla,flu,gac,gel,org,pia,sax,tru,vio,voi
3207,data/openmic/audio/012/012451_142080.ogg,0,0,0,0,1,0,0,0,0,0,0
3208,data/openmic/audio/084/084881_207360.ogg,0,0,0,0,0,0,0,0,0,1,0
3209,data/openmic/audio/082/082409_3632640.ogg,0,0,1,0,0,0,0,0,0,0,0
3210,data/openmic/audio/034/034580_19200.ogg,0,0,0,0,0,0,1,0,0,0,0
3211,data/openmic/audio/071/071748_34560.ogg,0,0,1,0,0,0,0,0,0,0,0
3212,data/openmic/audio/010/010033_26880.ogg,0,0,0,0,0,0,0,0,1,0,0
3214,data/openmic/audio/086/086875_15360.ogg,0,0,1,0,0,0,0,0,0,0,0
3215,data/openmic/audio/069/069039_19200.ogg,1,0,0,0,0,0,0,0,0,0,0
3216,data/openmic/audio/110/110617_165120.ogg,0,0,0,0,0,0,0,1,0,0,0
3218,data/openmic/audio/032/032361_15360.ogg,0,0,0,0,0,0,0,0,0,1,0
3219,data/openmic/audio/139/139944_130560.ogg,0,0,0,0,0,0,1,0,0,0,0
3222,data/openmic/audio/087/087797_111360.ogg,0,0,0,0,0,0,1,0,0,0,0
3223,data/openmic/audio/126/126229_122880.ogg,0,0,0,0,0,0,0,1,0,0,0
3225,data/openmic/audio/145/145989_157440.ogg,0,0,0,0,0,0,0,0,0,1,0
3226,data/openmic/audio/145/145566_92160.ogg,0,0,0,0,0,0,1,0,0,0,0
3227,data/openmic/audio/067/067404_353280.ogg,0,0,0,0,0,0,0,1,0,0,0
3228,data/openmic/audio/139/139129_253440.ogg,0,0,1,0,0,0,0,0,0,0,0
3230,data/openmic/audio/139/139061_211200.ogg,0,1,0,0,0,0,0,0,0,0,0
3231,data/openmic/audio/055/055300_26880.ogg,1,0,0,0,0,0,0,0,0,0,0
3232,data/openmic/audio/116/116451_199680.ogg,0,0,0,1,0,0,0,0,0,0,0
3233,data/openmic/audio/115/115007_38400.ogg,0,0,0,0,1,0,0,0,0,0,0
3234,data/openmic/audio/082/082005_30720.ogg,0,0,0,0,0,0,1,0,0,0,0
3235,data/openmic/audio/080/080363_165120.ogg,0,0,0,0,0,0,0,1,0,0,0
3236,data/openmic/audio/149/149315_211200.ogg,0,0,0,0,0,0,0,0,0,0,1
3237,data/openmic/audio/017/017048_372480.ogg,1,0,0,0,0,0,0,0,0,0,0
3240,data/openmic/audio/120/120778_149760.ogg,1,0,0,0,0,0,0,0,0,0,0
3241,data/openmic/audio/082/082438_161280.ogg,1,0,0,0,0,0,0,0,0,0,0
3242,data/openmic/audio/058/058905_96000.ogg,0,0,0,0,0,1,0,0,0,0,0
3243,data/openmic/audio/072/072332_268800.ogg,0,0,0,0,0,1,0,0,0,0,0
3245,data/openmic/audio/081/081552_49920.ogg,0,0,0,0,0,0,0,0,0,1,0
3246,data/openmic/audio/050/050137_84480.ogg,0,0,1,0,0,0,0,0,0,0,0
3248,data/openmic/audio/051/051934_307200.ogg,0,0,0,0,0,0,0,0,1,0,0
3249,data/openmic/audio/013/013151_595200.ogg,1,0,0,0,0,0,0,0,0,0,0
3250,data/openmic/audio/013/013179_1105920.ogg,0,0,1,0,0,0,0,0,0,0,0
3251,data/openmic/audio/121/121474_161280.ogg,0,0,0,0,0,0,0,0,0,1,0
3254,data/openmic/audio/118/118337_211200.ogg,1,0,0,0,0,0,0,0,0,0,0
3255,data/openmic/audio/018/018438_241920.ogg,0,0,0,0,0,0,0,0,0,1,0
3256,data/openmic/audio/121/121564_80640.ogg,0,0,0,0,0,0,0,0,1,0,0
3257,data/openmic/audio/107/107227_134400.ogg,0,0,0,0,0,0,0,0,0,0,1
3258,data/openmic/audio/016/016232_76800.ogg,0,0,0,0,0,0,0,1,0,0,0
3259,data/openmic/audio/117/117119_34560.ogg,0,0,0,0,0,0,0,1,0,0,0
3260,data/openmic/audio/049/049028_491520.ogg,0,0,1,0,0,0,0,0,0,0,0
3261,data/openmic/audio/011/011348_61440.ogg,0,0,0,0,0,0,0,0,0,0,1
3262,data/openmic/audio/151/151617_88320.ogg,0,0,0,0,0,0,0,1,0,0,0
3263,data/openmic/audio/085/085358_249600.ogg,0,1,0,0,0,0,0,0,0,0,0
3264,data/openmic/audio/011/011378_165120.ogg,0,0,0,0,0,0,1,0,0,0,0
3267,data/openmic/audio/119/119270_26880.ogg,0,0,0,0,0,0,1,0,0,0,0
3268,data/openmic/audio/037/037530_107520.ogg,0,0,0,0,0,0,1,0,0,0,0
3270,data/openmic/audio/070/070879_38400.ogg,1,0,0,0,0,0,0,0,0,0,0
3271,data/openmic/audio/023/023124_211200.ogg,0,0,0,0,0,0,0,0,0,0,1
3272,data/openmic/audio/139/139732_0.ogg,0,0,0,1,0,0,0,0,0,0,0
3273,data/openmic/audio/145/145444_145920.ogg,0,0,0,0,0,0,0,0,1,0,0
3274,data/openmic/audio/119/119320_49920.ogg,0,0,0,0,0,0,1,0,0,0,0
3275,data/openmic/audio/011/011321_134400.ogg,0,0,0,0,0,0,0,0,1,0,0
3277,data/openmic/audio/147/147089_249600.ogg,0,0,0,0,0,0,0,1,0,0,0
3278,data/openmic/audio/029/029622_69120.ogg,0,0,0,0,0,0,0,0,0,0,1
3279,data/openmic/audio/110/110137_65280.ogg,0,0,0,0,0,0,0,0,1,0,0
3280,data/openmic/audio/072/072315_34560.ogg,0,0,0,0,0,0,0,1,0,0,0
3281,data/openmic/audio/130/130655_122880.ogg,0,0,0,0,0,0,0,1,0,0,0
3282,data/openmic/audio/056/056026_264960.ogg,0,0,0,0,0,0,0,1,0,0,0
3283,data/openmic/audio/066/066739_57600.ogg,0,0,0,0,0,0,1,0,0,0,0
3285,data/openmic/audio/018/018378_368640.ogg,0,0,0,0,0,0,0,1,0,0,0
3286,data/openmic/audio/142/142869_741120.ogg,0,0,0,0,0,0,0,0,0,1,0
3287,data/openmic/audio/069/069524_115200.ogg,0,1,0,0,0,0,0,0,0,0,0
3288,data/openmic/audio/146/146564_26880.ogg,0,0,0,0,0,0,0,0,0,1,0
3289,data/openmic/audio/142/142180_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
3290,data/openmic/audio/106/106114_357120.ogg,0,0,0,0,0,0,0,0,1,0,0
3291,data/openmic/audio/093/093402_57600.ogg,0,0,1,0,0,0,0,0,0,0,0
3292,data/openmic/audio/038/038833_188160.ogg,0,0,0,0,0,0,0,0,0,1,0
3293,data/openmic/audio/011/011344_53760.ogg,0,0,0,0,0,0,0,0,0,0,1
3294,data/openmic/audio/104/104866_261120.ogg,0,0,0,0,0,0,0,0,0,1,0
3296,data/openmic/audio/087/087137_168960.ogg,0,0,0,0,0,0,0,0,0,1,0
3298,data/openmic/audio/140/140089_153600.ogg,0,0,0,0,0,1,0,0,0,0,0
3299,data/openmic/audio/061/061075_88320.ogg,0,0,0,0,0,0,1,0,0,0,0
3300,data/openmic/audio/123/123281_103680.ogg,0,0,0,0,0,0,0,1,0,0,0
3302,data/openmic/audio/143/143600_111360.ogg,0,0,0,0,0,0,0,0,0,1,0
3303,data/openmic/audio/067/067174_195840.ogg,0,0,0,0,0,1,0,0,0,0,0
3304,data/openmic/audio/084/084880_157440.ogg,1,0,0,0,0,0,0,0,0,0,0
3305,data/openmic/audio/070/070067_142080.ogg,0,0,0,0,0,0,1,0,0,0,0
3307,data/openmic/audio/024/024695_42240.ogg,0,0,0,0,0,0,0,0,0,1,0
3308,data/openmic/audio/144/144524_115200.ogg,0,0,0,0,0,0,1,0,0,0,0
3309,data/openmic/audio/019/019993_184320.ogg,0,0,0,0,0,0,0,0,0,0,1
3310,data/openmic/audio/078/078963_272640.ogg,0,0,0,0,0,0,1,0,0,0,0
3311,data/openmic/audio/003/003589_180480.ogg,0,0,0,0,0,0,0,0,1,0,0
3312,data/openmic/audio/050/050463_69120.ogg,0,0,0,0,0,0,0,0,1,0,0
3313,data/openmic/audio/116/116191_126720.ogg,0,0,0,0,1,0,0,0,0,0,0
3314,data/openmic/audio/142/142064_180480.ogg,0,0,0,0,0,1,0,0,0,0,0
3316,data/openmic/audio/108/108385_19200.ogg,0,0,0,0,0,0,0,0,1,0,0
3319,data/openmic/audio/082/082658_153600.ogg,0,0,0,0,0,0,0,0,0,0,1
3320,data/openmic/audio/076/076651_272640.ogg,0,0,0,0,0,1,0,0,0,0,0
3321,data/openmic/audio/104/104047_591360.ogg,0,0,0,0,0,1,0,0,0,0,0
3322,data/openmic/audio/128/128630_176640.ogg,1,0,0,0,0,0,0,0,0,0,0
3323,data/openmic/audio/070/070853_1090560.ogg,0,0,0,0,0,0,0,1,0,0,0
3324,data/openmic/audio/117/117732_168960.ogg,0,0,0,0,0,0,0,0,0,1,0
3325,data/openmic/audio/011/011720_387840.ogg,0,0,0,0,0,0,1,0,0,0,0
3326,data/openmic/audio/011/011431_42240.ogg,0,0,0,0,0,0,1,0,0,0,0
3328,data/openmic/audio/146/146191_19200.ogg,0,0,0,0,0,0,0,0,0,0,1
3330,data/openmic/audio/058/058175_230400.ogg,0,0,0,0,0,0,1,0,0,0,0
3331,data/openmic/audio/142/142275_238080.ogg,0,0,0,0,0,0,0,0,0,1,0
3332,data/openmic/audio/106/106935_134400.ogg,1,0,0,0,0,0,0,0,0,0,0
3333,data/openmic/audio/067/067764_322560.ogg,0,0,0,1,0,0,0,0,0,0,0
3334,data/openmic/audio/034/034189_142080.ogg,0,0,0,0,0,0,0,0,0,0,1
3335,data/openmic/audio/113/113190_61440.ogg,0,0,0,0,0,0,1,0,0,0,0
3336,data/openmic/audio/106/106223_288000.ogg,1,0,0,0,0,0,0,0,0,0,0
3338,data/openmic/audio/135/135335_30720.ogg,0,0,0,0,0,0,0,1,0,0,0
3339,data/openmic/audio/120/120842_115200.ogg,0,0,0,0,0,0,0,0,0,1,0
3340,data/openmic/audio/147/147194_34560.ogg,0,0,0,0,0,0,1,0,0,0,0
3341,data/openmic/audio/098/098556_0.ogg,0,0,0,0,0,0,0,0,0,0,1
3342,data/openmic/audio/139/139822_130560.ogg,0,0,0,0,0,0,0,0,0,1,0
3343,data/openmic/audio/052/052359_203520.ogg,0,0,0,0,0,0,0,0,0,0,1
3344,data/openmic/audio/153/153729_107520.ogg,0,0,0,0,0,0,0,0,0,0,1
3345,data/openmic/audio/053/053913_126720.ogg,0,0,0,0,0,0,0,0,1,0,0
3348,data/openmic/audio/120/120914_119040.ogg,0,0,1,0,0,0,0,0,0,0,0
3350,data/openmic/audio/005/005370_149760.ogg,0,0,0,0,0,0,0,0,1,0,0
3351,data/openmic/audio/133/133973_84480.ogg,0,0,0,0,0,0,1,0,0,0,0
3352,data/openmic/audio/142/142928_257280.ogg,0,0,0,0,0,0,0,0,0,1,0
3353,data/openmic/audio/148/148415_253440.ogg,0,0,0,0,0,1,0,0,0,0,0
3355,data/openmic/audio/046/046074_26880.ogg,0,0,0,0,0,0,1,0,0,0,0
3356,data/openmic/audio/060/060928_99840.ogg,0,0,0,0,0,0,0,0,0,0,1
3357,data/openmic/audio/021/021461_69120.ogg,0,0,0,0,0,0,0,0,0,1,0
3358,data/openmic/audio/121/121763_195840.ogg,0,0,0,0,0,0,0,0,1,0,0
3359,data/openmic/audio/103/103775_330240.ogg,0,0,0,0,0,1,0,0,0,0,0
3360,data/openmic/audio/051/051209_19200.ogg,0,0,0,0,0,0,0,0,0,0,1
3361,data/openmic/audio/091/091720_65280.ogg,0,0,1,0,0,0,0,0,0,0,0
3362,data/openmic/audio/095/095422_176640.ogg,0,0,0,0,0,0,1,0,0,0,0
3363,data/openmic/audio/072/072725_111360.ogg,0,0,0,0,0,0,0,0,0,0,1
3364,data/openmic/audio/128/128583_215040.ogg,0,1,0,0,0,0,0,0,0,0,0
3365,data/openmic/audio/040/040245_384000.ogg,0,0,0,0,0,0,0,0,0,0,1
3366,data/openmic/audio/036/036153_299520.ogg,0,0,0,0,0,0,0,0,1,0,0
3367,data/openmic/audio/060/060390_460800.ogg,0,0,0,0,0,0,0,0,0,0,1
3368,data/openmic/audio/118/118400_111360.ogg,0,0,0,0,0,0,1,0,0,0,0
3371,data/openmic/audio/035/035286_230400.ogg,0,0,0,0,0,0,0,0,0,0,1
3372,data/openmic/audio/150/150095_38400.ogg,0,0,0,0,0,0,0,1,0,0,0
3373,data/openmic/audio/092/092995_7680.ogg,0,0,0,0,0,0,0,1,0,0,0
3374,data/openmic/audio/085/085433_38400.ogg,0,0,0,0,0,0,0,0,0,0,1
3375,data/openmic/audio/128/128691_57600.ogg,0,0,0,0,0,0,0,0,0,1,0
3378,data/openmic/audio/019/019331_180480.ogg,0,0,0,0,0,0,1,0,0,0,0
3379,data/openmic/audio/032/032896_103680.ogg,0,0,0,0,0,0,0,1,0,0,0
3380,data/openmic/audio/032/032501_226560.ogg,0,0,0,0,0,0,1,0,0,0,0
3381,data/openmic/audio/048/048058_3840.ogg,0,0,0,0,0,0,0,0,0,1,0
3382,data/openmic/audio/038/038321_138240.ogg,0,0,0,0,0,0,0,1,0,0,0
3383,data/openmic/audio/148/148755_69120.ogg,0,0,0,0,0,0,0,1,0,0,0
3384,data/openmic/audio/011/011490_99840.ogg,0,0,0,0,0,0,1,0,0,0,0
3385,data/openmic/audio/020/020829_23040.ogg,0,0,0,0,0,1,0,0,0,0,0
3386,data/openmic/audio/069/069591_57600.ogg,0,0,0,0,0,0,0,0,1,0,0
3387,data/openmic/audio/138/138918_284160.ogg,0,0,0,1,0,0,0,0,0,0,0
3388,data/openmic/audio/028/028097_65280.ogg,0,0,0,0,0,0,1,0,0,0,0
3389,data/openmic/audio/085/085885_199680.ogg,0,0,0,0,0,0,0,1,0,0,0
3390,data/openmic/audio/141/141186_23040.ogg,1,0,0,0,0,0,0,0,0,0,0
3391,data/openmic/audio/047/047774_26880.ogg,0,0,0,1,0,0,0,0,0,0,0
3393,data/openmic/audio/043/043767_65280.ogg,0,0,0,0,0,0,0,0,1,0,0
3394,data/openmic/audio/017/017115_126720.ogg,0,0,0,0,0,0,1,0,0,0,0
3395,data/openmic/audio/142/142651_203520.ogg,0,0,0,0,0,0,0,0,0,0,1
3396,data/openmic/audio/149/149307_88320.ogg,0,0,0,0,0,0,0,0,0,1,0
3397,data/openmic/audio/043/043829_42240.ogg,0,0,0,0,0,0,0,0,0,0,1
3398,data/openmic/audio/058/058722_84480.ogg,0,0,0,0,0,1,0,0,0,0,0
3399,data/openmic/audio/116/116409_541440.ogg,0,1,0,0,0,0,0,0,0,0,0
3400,data/openmic/audio/087/087738_84480.ogg,0,0,0,0,0,0,0,0,1,0,0
3401,data/openmic/audio/134/134328_218880.ogg,1,0,0,0,0,0,0,0,0,0,0
3403,data/openmic/audio/145/145265_30720.ogg,0,0,0,0,0,0,0,0,0,0,1
3404,data/openmic/audio/137/137147_49920.ogg,0,0,0,0,0,0,1,0,0,0,0
3406,data/openmic/audio/060/060446_272640.ogg,0,0,0,0,0,0,0,0,1,0,0
3407,data/openmic/audio/070/070452_149760.ogg,0,0,0,0,0,0,0,0,0,1,0
3408,data/openmic/audio/019/019737_92160.ogg,0,0,0,0,1,0,0,0,0,0,0
3409,data/openmic/audio/013/013539_46080.ogg,0,0,0,1,0,0,0,0,0,0,0
3410,data/openmic/audio/073/073153_34560.ogg,1,0,0,0,0,0,0,0,0,0,0
3411,data/openmic/audio/084/084890_3840.ogg,0,0,0,1,0,0,0,0,0,0,0
3412,data/openmic/audio/071/071766_23040.ogg,0,0,0,0,0,0,0,0,1,0,0
3413,data/openmic/audio/124/124182_111360.ogg,0,0,0,0,0,0,1,0,0,0,0
3414,data/openmic/audio/127/127030_157440.ogg,1,0,0,0,0,0,0,0,0,0,0
3415,data/openmic/audio/141/141086_65280.ogg,1,0,0,0,0,0,0,0,0,0,0
3416,data/openmic/audio/059/059673_76800.ogg,0,0,0,0,0,0,0,0,0,0,1
3418,data/openmic/audio/024/024842_72960.ogg,0,0,0,0,0,0,0,0,0,1,0
3419,data/openmic/audio/044/044204_261120.ogg,0,0,0,0,1,0,0,0,0,0,0
3420,data/openmic/audio/054/054990_72960.ogg,0,1,0,0,0,0,0,0,0,0,0
3421,data/openmic/audio/115/115663_38400.ogg,0,0,1,0,0,0,0,0,0,0,0
3422,data/openmic/audio/008/008928_30720.ogg,0,0,0,1,0,0,0,0,0,0,0
3424,data/openmic/audio/127/127929_7680.ogg,0,0,0,0,0,0,0,0,0,1,0
3425,data/openmic/audio/086/086003_576000.ogg,0,0,0,0,0,1,0,0,0,0,0
3427,data/openmic/audio/117/117920_7680.ogg,0,0,0,0,0,0,1,0,0,0,0
3428,data/openmic/audio/120/120608_418560.ogg,0,0,0,0,0,0,1,0,0,0,0
3429,data/openmic/audio/059/059756_49920.ogg,0,1,0,0,0,0,0,0,0,0,0
3430,data/openmic/audio/122/122858_96000.ogg,0,0,0,0,0,0,0,0,0,1,0
3431,data/openmic/audio/120/120387_88320.ogg,0,0,0,0,1,0,0,0,0,0,0
3432,data/openmic/audio/106/106827_119040.ogg,0,0,0,0,0,0,1,0,0,0,0
3434,data/openmic/audio/062/062359_0.ogg,0,0,0,0,0,0,0,0,0,1,0
3436,data/openmic/audio/082/082086_322560.ogg,0,0,0,0,0,0,0,0,0,1,0
3437,data/openmic/audio/133/133002_126720.ogg,0,0,1,0,0,0,0,0,0,0,0
3438,data/openmic/audio/064/064110_126720.ogg,0,0,0,0,0,0,0,0,1,0,0
3441,data/openmic/audio/058/058742_157440.ogg,0,0,0,0,0,1,0,0,0,0,0
3442,data/openmic/audio/084/084036_3840.ogg,0,0,0,1,0,0,0,0,0,0,0
3444,data/openmic/audio/121/121854_99840.ogg,0,0,0,0,0,0,0,0,0,1,0
3446,data/openmic/audio/009/009174_111360.ogg,0,0,0,0,1,0,0,0,0,0,0
3447,data/openmic/audio/090/090849_161280.ogg,0,0,0,0,0,0,1,0,0,0,0
3448,data/openmic/audio/109/109200_3840.ogg,0,0,0,0,0,0,1,0,0,0,0
3449,data/openmic/audio/011/011577_645120.ogg,0,0,0,0,0,0,0,1,0,0,0
3450,data/openmic/audio/033/033841_710400.ogg,0,0,0,0,0,0,0,0,0,1,0
3452,data/openmic/audio/106/106745_2538240.ogg,0,0,0,0,0,0,0,1,0,0,0
3453,data/openmic/audio/141/141864_7680.ogg,0,0,0,0,0,0,0,0,0,1,0
3455,data/openmic/audio/039/039659_84480.ogg,0,0,0,0,0,0,0,0,1,0,0
3456,data/openmic/audio/106/106252_0.ogg,0,0,0,0,0,0,1,0,0,0,0
3457,data/openmic/audio/054/054405_49920.ogg,0,0,0,0,0,0,0,0,1,0,0
3459,data/openmic/audio/010/010962_591360.ogg,1,0,0,0,0,0,0,0,0,0,0
3460,data/openmic/audio/110/110169_142080.ogg,0,0,0,1,0,0,0,0,0,0,0
3461,data/openmic/audio/037/037019_30720.ogg,0,0,0,0,0,0,0,0,0,1,0
3462,data/openmic/audio/094/094642_552960.ogg,0,0,0,0,0,0,0,0,0,0,1
3464,data/openmic/audio/154/154172_299520.ogg,0,0,0,0,0,0,0,0,0,0,1
3465,data/openmic/audio/058/058832_130560.ogg,0,1,0,0,0,0,0,0,0,0,0
3466,data/openmic/audio/035/035751_126720.ogg,0,0,0,0,0,0,0,0,0,0,1
3467,data/openmic/audio/149/149113_410880.ogg,0,0,0,0,0,0,1,0,0,0,0
3468,data/openmic/audio/137/137823_80640.ogg,0,0,0,0,0,1,0,0,0,0,0
3469,data/openmic/audio/144/144005_153600.ogg,0,0,0,0,0,0,0,0,0,1,0
3470,data/openmic/audio/125/125419_99840.ogg,0,0,0,0,0,0,0,0,0,0,1
3471,data/openmic/audio/040/040267_119040.ogg,0,0,0,0,0,0,0,0,0,1,0
3472,data/openmic/audio/153/153322_180480.ogg,0,0,0,0,0,0,0,0,1,0,0
3473,data/openmic/audio/081/081457_0.ogg,0,0,0,0,0,0,1,0,0,0,0
3474,data/openmic/audio/122/122682_99840.ogg,0,0,0,0,0,0,0,1,0,0,0
3475,data/openmic/audio/125/125988_0.ogg,0,0,0,0,0,0,0,0,0,0,1
3476,data/openmic/audio/145/145105_1290240.ogg,0,1,0,0,0,0,0,0,0,0,0
3477,data/openmic/audio/011/011328_26880.ogg,0,0,0,0,0,0,1,0,0,0,0
3478,data/openmic/audio/153/153913_226560.ogg,0,0,0,0,0,0,0,0,0,1,0
3479,data/openmic/audio/139/139636_368640.ogg,1,0,0,0,0,0,0,0,0,0,0
3480,data/openmic/audio/098/098581_3840.ogg,0,0,1,0,0,0,0,0,0,0,0
3481,data/openmic/audio/090/090909_38400.ogg,0,1,0,0,0,0,0,0,0,0,0
3482,data/openmic/audio/123/123962_149760.ogg,0,0,0,0,0,1,0,0,0,0,0
3483,data/openmic/audio/143/143609_249600.ogg,0,0,0,0,0,0,0,0,0,1,0
3484,data/openmic/audio/055/055955_38400.ogg,0,0,0,0,0,0,0,0,0,1,0
3485,data/openmic/audio/133/133729_380160.ogg,0,0,1,0,0,0,0,0,0,0,0
3486,data/openmic/audio/142/142452_34560.ogg,1,0,0,0,0,0,0,0,0,0,0
3487,data/openmic/audio/144/144458_19200.ogg,0,0,0,0,0,0,1,0,0,0,0
3488,data/openmic/audio/060/060927_188160.ogg,0,0,0,0,0,0,1,0,0,0,0
3489,data/openmic/audio/143/143143_65280.ogg,0,0,0,0,0,0,1,0,0,0,0
3490,data/openmic/audio/047/047505_92160.ogg,0,0,0,0,0,0,0,1,0,0,0
3492,data/openmic/audio/054/054353_153600.ogg,0,0,0,0,0,0,0,1,0,0,0
3493,data/openmic/audio/058/058039_245760.ogg,0,0,0,0,0,1,0,0,0,0,0
3494,data/openmic/audio/113/113532_157440.ogg,0,0,0,0,0,0,0,1,0,0,0
3495,data/openmic/audio/089/089952_57600.ogg,0,0,0,0,0,0,0,0,1,0,0
3496,data/openmic/audio/115/115432_387840.ogg,0,0,0,0,0,0,0,0,0,1,0
3497,data/openmic/audio/111/111716_126720.ogg,0,1,0,0,0,0,0,0,0,0,0
3498,data/openmic/audio/052/052097_437760.ogg,0,0,0,0,1,0,0,0,0,0,0
3499,data/openmic/audio/120/120188_153600.ogg,0,0,0,0,0,0,0,1,0,0,0
3500,data/openmic/audio/070/070518_994560.ogg,0,0,1,0,0,0,0,0,0,0,0
3501,data/openmic/audio/076/076469_119040.ogg,0,0,0,0,0,0,1,0,0,0,0
3502,data/openmic/audio/117/117679_30720.ogg,0,0,0,0,0,0,0,0,0,1,0
3503,data/openmic/audio/085/085280_218880.ogg,0,0,0,0,0,1,0,0,0,0,0
3504,data/openmic/audio/034/034991_610560.ogg,0,0,0,0,0,0,0,0,1,0,0
3505,data/openmic/audio/053/053231_203520.ogg,0,0,0,0,0,0,1,0,0,0,0
3506,data/openmic/audio/076/076228_130560.ogg,0,0,0,0,0,0,0,0,0,0,1
3507,data/openmic/audio/029/029022_119040.ogg,0,0,0,0,0,0,0,0,1,0,0
3509,data/openmic/audio/058/058875_72960.ogg,0,0,0,0,0,1,0,0,0,0,0
3510,data/openmic/audio/142/142160_253440.ogg,0,0,0,1,0,0,0,0,0,0,0
3511,data/openmic/audio/123/123481_3840.ogg,0,0,1,0,0,0,0,0,0,0,0
3512,data/openmic/audio/084/084735_122880.ogg,0,0,0,0,0,0,0,0,0,0,1
3514,data/openmic/audio/060/060685_57600.ogg,0,0,0,0,0,0,0,0,0,0,1
3515,data/openmic/audio/149/149302_11520.ogg,0,0,0,0,0,0,1,0,0,0,0
3516,data/openmic/audio/153/153934_138240.ogg,0,0,0,1,0,0,0,0,0,0,0
3517,data/openmic/audio/039/039878_345600.ogg,0,0,0,0,0,0,0,0,0,1,0
3518,data/openmic/audio/058/058881_142080.ogg,0,0,0,0,0,1,0,0,0,0,0
3519,data/openmic/audio/119/119541_34560.ogg,0,0,1,0,0,0,0,0,0,0,0
3520,data/openmic/audio/108/108185_264960.ogg,0,0,0,0,0,0,0,0,0,1,0
3521,data/openmic/audio/054/054270_218880.ogg,0,0,0,0,0,0,0,1,0,0,0
3522,data/openmic/audio/055/055957_3840.ogg,0,0,0,0,0,0,0,0,0,1,0
3523,data/openmic/audio/130/130359_284160.ogg,0,0,0,0,0,1,0,0,0,0,0
3524,data/openmic/audio/120/120769_126720.ogg,0,0,0,0,0,0,0,0,0,1,0
3525,data/openmic/audio/017/017413_203520.ogg,0,0,0,1,0,0,0,0,0,0,0
3526,data/openmic/audio/060/060537_326400.ogg,0,0,0,0,0,0,0,1,0,0,0
3527,data/openmic/audio/132/132276_195840.ogg,0,0,1,0,0,0,0,0,0,0,0
3528,data/openmic/audio/119/119699_80640.ogg,1,0,0,0,0,0,0,0,0,0,0
3529,data/openmic/audio/003/003285_57600.ogg,0,0,0,0,0,0,1,0,0,0,0
3531,data/openmic/audio/103/103831_153600.ogg,0,0,0,0,0,0,1,0,0,0,0
3532,data/openmic/audio/145/145183_414720.ogg,0,0,1,0,0,0,0,0,0,0,0
3533,data/openmic/audio/028/028119_53760.ogg,0,0,0,0,0,0,1,0,0,0,0
3534,data/openmic/audio/056/056569_994560.ogg,0,0,0,0,0,0,0,0,0,1,0
3535,data/openmic/audio/027/027196_291840.ogg,0,0,0,0,0,0,0,0,1,0,0
3536,data/openmic/audio/029/029392_30720.ogg,1,0,0,0,0,0,0,0,0,0,0
3537,data/openmic/audio/150/150600_30720.ogg,0,0,0,0,0,0,0,0,1,0,0
3538,data/openmic/audio/127/127787_161280.ogg,0,0,0,0,0,0,0,0,0,1,0
3539,data/openmic/audio/117/117911_57600.ogg,0,0,0,0,0,0,1,0,0,0,0
3540,data/openmic/audio/065/065673_30720.ogg,0,0,0,0,0,0,1,0,0,0,0
3542,data/openmic/audio/036/036624_46080.ogg,0,0,0,0,0,0,1,0,0,0,0
3543,data/openmic/audio/077/077472_195840.ogg,0,0,0,0,0,0,0,1,0,0,0
3544,data/openmic/audio/073/073218_96000.ogg,0,0,1,0,0,0,0,0,0,0,0
3545,data/openmic/audio/088/088682_72960.ogg,0,0,0,0,0,0,1,0,0,0,0
3547,data/openmic/audio/154/154968_34560.ogg,1,0,0,0,0,0,0,0,0,0,0
3548,data/openmic/audio/119/119247_42240.ogg,0,0,0,0,0,0,0,0,0,0,1
3549,data/openmic/audio/012/012009_103680.ogg,1,0,0,0,0,0,0,0,0,0,0
3550,data/openmic/audio/026/026357_84480.ogg,0,0,0,0,0,0,0,0,1,0,0
3551,data/openmic/audio/057/057587_84480.ogg,0,0,0,0,0,0,1,0,0,0,0
3552,data/openmic/audio/110/110948_15360.ogg,0,0,0,0,0,0,1,0,0,0,0
3555,data/openmic/audio/119/119260_76800.ogg,0,0,0,0,0,0,0,0,0,0,1
3556,data/openmic/audio/119/119693_176640.ogg,0,0,0,0,0,1,0,0,0,0,0
3557,data/openmic/audio/058/058928_49920.ogg,0,0,0,0,0,1,0,0,0,0,0
3558,data/openmic/audio/068/068242_153600.ogg,0,0,0,0,0,0,0,1,0,0,0
3559,data/openmic/audio/112/112965_364800.ogg,0,0,0,0,0,0,0,0,0,1,0
3560,data/openmic/audio/015/015604_23040.ogg,0,0,0,0,0,0,0,0,0,0,1
3561,data/openmic/audio/099/099587_53760.ogg,0,0,0,0,0,0,0,0,0,1,0
3562,data/openmic/audio/029/029759_268800.ogg,0,0,0,0,0,1,0,0,0,0,0
3563,data/openmic/audio/145/145911_23040.ogg,0,0,0,0,0,0,1,0,0,0,0
3564,data/openmic/audio/012/012869_119040.ogg,0,0,0,0,0,0,0,0,0,0,1
3565,data/openmic/audio/036/036709_23040.ogg,0,0,0,0,0,0,0,0,0,0,1
3567,data/openmic/audio/034/034316_30720.ogg,0,0,0,0,0,0,0,0,0,0,1
3568,data/openmic/audio/060/060503_84480.ogg,0,0,1,0,0,0,0,0,0,0,0
3569,data/openmic/audio/106/106810_126720.ogg,0,0,0,0,0,0,1,0,0,0,0
